shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
S1E,51.3406,16.82949,349
S1E,51.34031,16.82792,350
S1E,51.33962,16.82564,351
S1E,51.33929,16.82463,352
S1E,51.33888,16.82311,353
S1E,51.3385,16.82137,354
S1E,51.33844,16.82102,355
S1E,51.33843,16.82099,356
S1E,51.3383,16.82002,357
S1E,51.33825,16.81948,358
S1E,51.33821,16.81872,359
S1E,51.3382,16.81869,360
S1E,51.33814,16.81729,361
S1E,51.3381,16.81674,362
S1E,51.33798,16.81598,363
S1E,51.33783,16.8155,364
S1E,51.33776,16.81516,365
S1E,51.33771,16.81472,366
S1E,51.33776,16.81516,367
S1E,51.33783,16.8155,368
S1E,51.33798,16.81598,369
S1E,51.3381,16.81674,370
S1E,51.33814,16.81729,371
S1E,51.3382,16.81869,372
S1E,51.33821,16.81872,373
S1E,51.33825,16.81948,374
S1E,51.3383,16.82002,375
S1E,51.33843,16.82099,376
S1E,51.33844,16.82102,377
S1E,51.3385,16.82137,378
S1E,51.33888,16.82311,379
S1E,51.33929,16.82463,380
S1E,51.33962,16.82564,381
S1E,51.34031,16.82792,382
S1E,51.3406,16.82949,383
S1E,51.34063,16.82975,384
S1E,51.34066,16.82991,385
S1E,51.34068,16.83014,386
S1E,51.34068,16.83019,387
S1E,51.34083,16.83206,388
S1E,51.34083,16.83211,389
S1E,51.34087,16.83255,390
S1E,51.34087,16.83273,391
S1E,51.34086,16.83283,392
S1E,51.34086,16.83289,393
S1E,51.34079,16.83337,394
S1E,51.34076,16.83367,395
S1E,51.34076,16.83378,396
S1E,51.34077,16.83387,397
S1E,51.34099,16.83449,398
S1E,51.34133,16.83519,399
S1E,51.34187,16.83638,400
S1E,51.34204,16.83681,401
S1E,51.34255,16.83831,402
S1E,51.34255,16.83832,403
S1E,51.34265,16.83864,404
S1E,51.34278,16.83914,405
S1E,51.34288,16.8397,406
S1E,51.3428,16.84185,407
S1E,51.34279,16.84194,408
S1E,51.34276,16.84283,409
S1E,51.34275,16.84285,410
S1E,51.34272,16.8437,411
S1E,51.34267,16.84413,412
S1E,51.34251,16.84517,413
S1E,51.3425,16.84531,414
S1E,51.3425,16.84567,415
S1E,51.34246,16.846,416
S1E,51.34239,16.84642,417
S1E,51.34249,16.84646,418
S1E,51.3426,16.84652,419
S1E,51.34274,16.84662,420
S1E,51.34328,16.84696,421
S1E,51.34359,16.8471,422
S1E,51.34385,16.84719,423
S1E,51.34417,16.84734,424
S1E,51.3444,16.84742,425
S1E,51.34449,16.84744,426
S1E,51.34469,16.84745,427
S1E,51.34495,16.84748,428
S1E,51.34654,16.84784,429
S1E,51.34689,16.84786,430
S1E,51.34705,16.84795,431
S1E,51.34716,16.84806,432
S1E,51.34716,16.84807,433
S1E,51.34722,16.84815,434
S1E,51.34727,16.84825,435
S1E,51.3473,16.84835,436
S1E,51.34733,16.84853,437
S1E,51.34729,16.84979,438
S1E,51.3473,16.84985,439
S1E,51.3473,16.8499,440
S1E,51.34732,16.85006,441
S1E,51.34743,16.85046,442
S1E,51.34764,16.85111,443
S1E,51.34783,16.8519,444
S1E,51.34783,16.85193,445
S1E,51.34786,16.85204,446
S1E,51.3481,16.8532,447
S1E,51.34834,16.85408,448
S1E,51.34856,16.85474,449
S1E,51.34873,16.85538,450
S1E,51.34878,16.85561,451
S1E,51.34888,16.85589,452
S1E,51.3487,16.8558,453
S1E,51.34866,16.85579,454
S1E,51.3484,16.85569,455
S1E,51.34818,16.85564,456
S1E,51.3484,16.85569,457
S1E,51.34866,16.85579,458
S1E,51.3487,16.8558,459
S1E,51.34888,16.85589,460
S1E,51.34878,16.85561,461
S1E,51.34873,16.85538,462
S1E,51.34856,16.85474,463
S1E,51.34834,16.85408,464
S1E,51.3481,16.8532,465
S1E,51.34786,16.85204,466
S1E,51.34783,16.85193,467
S1E,51.34783,16.8519,468
S1E,51.34764,16.85111,469
S1E,51.34743,16.85046,470
S1E,51.34732,16.85006,471
S1E,51.3473,16.8499,472
S1E,51.3473,16.84985,473
S1E,51.34729,16.84979,474
S1E,51.34733,16.84853,475
S1E,51.3473,16.84835,476
S1E,51.34727,16.84825,477
S1E,51.34722,16.84815,478
S1E,51.34716,16.84807,479
S1E,51.34716,16.84806,480
S1E,51.34705,16.84795,481
S1E,51.34689,16.84786,482
S1E,51.34654,16.84784,483
S1E,51.34495,16.84748,484
S1E,51.34469,16.84745,485
S1E,51.34449,16.84744,486
S1E,51.3444,16.84742,487
S1E,51.34417,16.84734,488
S1E,51.34385,16.84719,489
S1E,51.34359,16.8471,490
S1E,51.34328,16.84696,491
S1E,51.34274,16.84662,492
S1E,51.3426,16.84652,493
S1E,51.34249,16.84646,494
S1E,51.34239,16.84642,495
S1E,51.34233,16.84645,496
S1E,51.3423,16.84648,497
S1E,51.34229,16.8465,498
S1E,51.34227,16.84652,499
S1E,51.34222,16.84663,500
S1E,51.34221,16.84668,501
S1E,51.34218,16.84697,502
S1E,51.34218,16.84708,503
S1E,51.34217,16.84712,504
S1E,51.34215,16.84716,505
S1E,51.34206,16.84727,506
S1E,51.34193,16.84741,507
S1E,51.34139,16.84793,508
S1E,51.34128,16.84801,509
S1E,51.34108,16.84795,510
S1E,51.34068,16.84778,511
S1E,51.34059,16.84773,512
S1E,51.33988,16.84748,513
S1E,51.33963,16.84743,514
S1E,51.33918,16.84747,515
S1E,51.33886,16.84755,516
S1E,51.33884,16.84755,517
S1E,51.3386,16.8476,518
S1E,51.33822,16.84763,519
S1E,51.33732,16.8478,520
S1E,51.33729,16.8478,521
S1E,51.33715,16.84782,522
S1E,51.33715,16.84783,523
S1E,51.33711,16.84783,524
S1E,51.33675,16.84789,525
S1E,51.3367,16.84789,526
S1E,51.33636,16.84795,527
S1E,51.33586,16.84798,528
S1E,51.33571,16.848,529
S1E,51.33444,16.8481,530
S1E,51.33419,16.84811,531
S1E,51.3339,16.84814,532
S1E,51.33352,16.84816,533
S1E,51.33331,16.84819,534
S1E,51.33315,16.84824,535
S1E,51.33304,16.84829,536
S1E,51.33291,16.84838,537
S1E,51.33289,16.84839,538
S1E,51.33274,16.8485,539
S1E,51.33259,16.84866,540
S1E,51.33258,16.84868,541
S1E,51.33133,16.85021,542
S1E,51.33102,16.85056,543
S1E,51.33069,16.85087,544
S1E,51.33025,16.85138,545
S1E,51.32948,16.85233,546
S1E,51.32944,16.85237,547
S1E,51.32845,16.8536,548
S1E,51.32838,16.85367,549
S1E,51.32826,16.85377,550
S1E,51.32801,16.85385,551
S1E,51.32791,16.85387,552
S1E,51.32779,16.85391,553
S1E,51.32768,16.85398,554
S1E,51.32689,16.85466,555
S1E,51.32655,16.85485,556
S1E,51.3265,16.8549,557
S1E,51.32628,16.85523,558
S1E,51.32616,16.85537,559
S1E,51.32604,16.85547,560
S1E,51.3259,16.85554,561
S1E,51.32583,16.85555,562
S1E,51.32495,16.85574,563
S1E,51.32478,16.85573,564
S1E,51.32459,16.85568,565
S1E,51.32458,16.85568,566
S1E,51.32431,16.85561,567
S1E,51.32375,16.85544,568
S1E,51.32323,16.85517,569
S1E,51.32208,16.85462,570
S1E,51.32188,16.8545,571
S1E,51.32144,16.8543,572
S1E,51.32106,16.85409,573
S1E,51.32072,16.85383,574
S1E,51.32024,16.85353,575
S1E,51.32009,16.85341,576
S1E,51.32002,16.85334,577
S1E,51.31997,16.85326,578
S1E,51.31996,16.85321,579
S1E,51.31993,16.85316,580
S1E,51.31987,16.85301,581
S1E,51.31966,16.85227,582
S1E,51.31934,16.8513,583
S1E,51.3193,16.8512,584
S1E,51.31927,16.85108,585
S1E,51.31918,16.85087,586
S1E,51.31914,16.8508,587
S1E,51.31909,16.85068,588
S1E,51.31885,16.85021,589
S1E,51.31869,16.84998,590
S1E,51.31855,16.84975,591
S1E,51.31762,16.84861,592
S1E,51.31722,16.84806,593
S1E,51.31639,16.84704,594
S1E,51.31635,16.847,595
S1E,51.31631,16.84694,596
S1E,51.31378,16.84371,597
S1E,51.31377,16.84371,598
S1E,51.31368,16.8436,599
S1E,51.31318,16.84305,600
S1E,51.31231,16.84191,601
S1E,51.31198,16.84155,602
S1E,51.30914,16.83877,603
S1E,51.30898,16.83863,604
S1E,51.30898,16.83862,605
S1E,51.30404,16.83427,606
S1E,51.3037,16.83393,607
S1E,51.30319,16.83338,608
S1E,51.3029,16.83311,609
S1E,51.30189,16.83236,610
S1E,51.30152,16.83211,611
S1E,51.30049,16.83154,612
S1E,51.30038,16.83149,613
S1E,51.30033,16.83148,614
S1E,51.30027,16.83146,615
S1E,51.30014,16.83143,616
S1E,51.29957,16.83409,617
S1E,51.29939,16.83461,618
S1E,51.29902,16.83555,619
S1E,51.29893,16.83586,620
S1E,51.29864,16.83763,621
S1E,51.29808,16.84014,622
S1E,51.29807,16.84017,623
S1E,51.29807,16.84019,624
S1E,51.29768,16.84179,625
S1E,51.29543,16.8492,626
S1E,51.29541,16.84932,627
S1E,51.29539,16.84955,628
S1E,51.29548,16.8563,629
S1E,51.29549,16.85647,630
S1E,51.29549,16.85701,631
S1E,51.29546,16.85758,632
S1E,51.29482,16.86528,633
S1E,51.29482,16.86558,634
S1E,51.29484,16.86583,635
S1E,51.29485,16.86585,636
S1E,51.29489,16.86608,637
S1E,51.29489,16.8661,638
S1E,51.2949,16.86612,639
S1E,51.295,16.86652,640
S1E,51.29593,16.86948,641
S1E,51.29569,16.8695,642
S1E,51.29545,16.86944,643
S1E,51.29485,16.86934,644
S1E,51.29457,16.86927,645
S1E,51.29429,16.86924,646
S1E,51.29378,16.86927,647
S1E,51.29127,16.86963,648
S1E,51.29024,16.86974,649
S1E,51.28966,16.86976,650
S1E,51.28909,16.86975,651
S1E,51.2884,16.86964,652
S1E,51.28839,16.86963,653
S1E,51.28824,16.86961,654
S1E,51.28807,16.86957,655
S1E,51.28793,16.86955,656
S1E,51.28763,16.86943,657
S1E,51.28643,16.86921,658
S1E,51.28592,16.86916,659
S1E,51.28584,16.86914,660
S1E,51.2857,16.86908,661
S1E,51.28557,16.86904,662
S1E,51.28533,16.86889,663
S1E,51.2851,16.86877,664
S1E,51.28458,16.86833,665
S1E,51.28433,16.86817,666
S1E,51.28409,16.8681,667
S1E,51.28394,16.86804,668
S1E,51.28409,16.8681,669
S1E,51.28433,16.86817,670
S1E,51.28458,16.86833,671
S1E,51.2851,16.86877,672
S1E,51.28533,16.86889,673
S1E,51.28557,16.86904,674
S1E,51.2857,16.86908,675
S1E,51.28584,16.86914,676
S1E,51.28592,16.86916,677
S1E,51.28643,16.86921,678
S1E,51.28763,16.86943,679
S1E,51.28793,16.86955,680
S1E,51.28807,16.86957,681
S1E,51.28824,16.86961,682
S1E,51.28839,16.86963,683
S1E,51.2884,16.86964,684
S1E,51.28909,16.86975,685
S1E,51.28966,16.86976,686
S1E,51.29024,16.86974,687
S1E,51.29127,16.86963,688
S1E,51.29378,16.86927,689
S1E,51.29429,16.86924,690
S1E,51.29457,16.86927,691
S1E,51.29485,16.86934,692
S1E,51.29545,16.86944,693
S1E,51.29569,16.8695,694
S1E,51.29593,16.86948,695
S1E,51.29658,16.87094,696
S1E,51.29695,16.87195,697
S1E,51.29703,16.87233,698
S1E,51.2973,16.87477,699
S1E,51.29735,16.87712,700
S1E,51.29734,16.87896,701
S1E,51.29736,16.87935,702
S1E,51.29738,16.87945,703
S1E,51.29738,16.87954,704
S1E,51.29743,16.88004,705
S1E,51.29751,16.88052,706
S1E,51.2989,16.88749,707
S1E,51.30046,16.89494,708
S1E,51.30046,16.89495,709
S1E,51.30051,16.89521,710
S1E,51.30051,16.89523,711
S1E,51.30068,16.89613,712
S1E,51.3007,16.8963,713
S1E,51.30071,16.89652,714
S1E,51.30047,16.89947,715
S1E,51.30046,16.9,716
S1E,51.30048,16.90024,717
S1E,51.30055,16.90079,718
S1E,51.30067,16.90135,719
S1E,51.30078,16.90171,720
S1E,51.3009,16.90205,721
S1E,51.301,16.90227,722
S1E,51.30182,16.90376,723
S1E,51.30146,16.90427,724
S1E,51.3014,16.90437,725
S1E,51.30152,16.90486,726
S1E,51.30165,16.90514,727
S1E,51.30174,16.90541,728
S1E,51.30176,16.90554,729
S1E,51.30174,16.90569,730
S1E,51.30171,16.90583,731
S1E,51.30167,16.90594,732
S1E,51.30164,16.906,733
S1E,51.3016,16.90604,734
S1E,51.30141,16.9062,735
S1E,51.29811,16.90717,736
S1E,51.29743,16.9075,737
S1E,51.29763,16.90792,738
S1E,51.29801,16.9086,739
S1E,51.29856,16.90837,740
S1E,51.29894,16.90832,741
S1E,51.29894,16.90835,742
S1E,51.29895,16.90835,743
S1E,51.29895,16.9084,744
S1E,51.29896,16.9084,745
S1E,51.29896,16.90842,746
S1E,51.29897,16.90842,747
S1E,51.29897,16.90844,748
S1E,51.29898,16.90844,749
S1E,51.29898,16.90845,750
S1E,51.29899,16.90845,751
S1E,51.29899,16.90846,752
S1E,51.299,16.90846,753
S1E,51.299,16.90847,754
S1E,51.29901,16.90847,755
S1E,51.29902,16.90848,756
S1E,51.29906,16.90848,757
S1E,51.29907,16.90847,758
S1E,51.29908,16.90847,759
S1E,51.29908,16.90846,760
S1E,51.29909,16.90846,761
S1E,51.29909,16.90845,762
S1E,51.2991,16.90845,763
S1E,51.2991,16.90844,764
S1E,51.29911,16.90844,765
S1E,51.29911,16.90842,766
S1E,51.29912,16.90842,767
S1E,51.29912,16.9084,768
S1E,51.29913,16.9084,769
S1E,51.29913,16.90836,770
S1E,51.29914,16.90835,771
S1E,51.29914,16.9083,772
S1E,51.29913,16.90829,773
S1E,51.29913,16.90825,774
S1E,51.29912,16.90825,775
S1E,51.29912,16.90823,776
S1E,51.29911,16.90823,777
S1E,51.29911,16.90821,778
S1E,51.2991,16.90821,779
S1E,51.2991,16.9082,780
S1E,51.29909,16.9082,781
S1E,51.29909,16.90819,782
S1E,51.29908,16.90819,783
S1E,51.29908,16.90818,784
S1E,51.29906,16.90818,785
S1E,51.29906,16.90817,786
S1E,51.29902,16.90817,787
S1E,51.29901,16.90818,788
S1E,51.299,16.90818,789
S1E,51.299,16.90819,790
S1E,51.29899,16.90819,791
S1E,51.29899,16.9082,792
S1E,51.29898,16.9082,793
S1E,51.29898,16.90821,794
S1E,51.29897,16.90822,795
S1E,51.29897,16.90823,796
S1E,51.29896,16.90823,797
S1E,51.29896,16.90825,798
S1E,51.29895,16.90826,799
S1E,51.29895,16.9083,800
S1E,51.29894,16.9083,801
S1E,51.29894,16.90832,802
S1E,51.29856,16.90837,803
S1E,51.29801,16.9086,804
S1E,51.29947,16.9112,805
S1E,51.29951,16.91129,806
S1E,51.29952,16.91133,807
S1E,51.29952,16.91138,808
S1E,51.29947,16.91163,809
S1E,51.29969,16.91173,810
S1E,51.29984,16.91182,811
S1E,51.29988,16.91187,812
S1E,51.29995,16.91194,813
S1E,51.30001,16.91202,814
S1E,51.29996,16.91211,815
S1E,51.29991,16.91225,816
S1E,51.29989,16.91233,817
S1E,51.29989,16.91245,818
S1E,51.2998,16.91286,819
S1E,51.29928,16.91565,820
S1E,51.29899,16.91896,821
S1E,51.2989,16.91956,822
S1E,51.29874,16.92038,823
S1E,51.29874,16.9204,824
S1E,51.29864,16.92099,825
S1E,51.29856,16.9216,826
S1E,51.29846,16.9228,827
S1E,51.29834,16.92364,828
S1E,51.29926,16.92381,829
S1E,51.29928,16.92381,830
S1E,51.2994,16.92383,831
S1E,51.29951,16.92383,832
S1E,51.29951,16.92409,833
S1E,51.29962,16.92536,834
S1E,51.29974,16.9254,835
S1E,51.30047,16.92584,836
S1E,51.30106,16.92615,837
S1E,51.30122,16.92625,838
S1E,51.30215,16.92662,839
S1E,51.30231,16.92667,840
S1E,51.30238,16.92673,841
S1E,51.30251,16.92688,842
S1E,51.30257,16.92703,843
S1E,51.30259,16.92713,844
S1E,51.30258,16.92779,845
S1E,51.30268,16.93273,846
S1E,51.30272,16.93294,847
S1E,51.30277,16.93311,848
S1E,51.30284,16.93326,849
S1E,51.303,16.93349,850
S1E,51.3046,16.93535,851
S1E,51.30488,16.93553,852
S1E,51.30553,16.9356,853
S1E,51.30562,16.9356,854
S1E,51.30585,16.93563,855
S1E,51.306,16.9357,856
S1E,51.30614,16.9358,857
S1E,51.30627,16.93594,858
S1E,51.30644,16.93631,859
S1E,51.30645,16.93632,860
S1E,51.30667,16.93688,861
S1E,51.30677,16.93708,862
S1E,51.30694,16.93731,863
S1E,51.30718,16.93754,864
S1E,51.30786,16.93762,865
S1E,51.30848,16.93777,866
S1E,51.3089,16.9379,867
S1E,51.31008,16.93822,868
S1E,51.31043,16.93823,869
S1E,51.31048,16.93821,870
S1E,51.31053,16.93818,871
S1E,51.31064,16.93803,872
S1E,51.31077,16.93778,873
S1E,51.31082,16.93773,874
S1E,51.3109,16.93771,875
S1E,51.31123,16.93772,876
S1E,51.31171,16.93779,877
S1E,51.31197,16.93774,878
S1E,51.31232,16.93778,879
S1E,51.31244,16.93784,880
S1E,51.31257,16.93797,881
S1E,51.31286,16.93834,882
S1E,51.31337,16.93905,883
S1E,51.31381,16.93962,884
S1E,51.3139,16.93968,885
S1E,51.31401,16.93974,886
S1E,51.31406,16.93975,887
S1E,51.31414,16.93978,888
S1E,51.31436,16.93979,889
S1E,51.31476,16.93986,890
S1E,51.3155,16.94016,891
S1E,51.31576,16.9403,892
S1E,51.31597,16.94044,893
S1E,51.31576,16.9403,894
S1E,51.3155,16.94016,895
S1E,51.31476,16.93986,896
S1E,51.31436,16.93979,897
S1E,51.31414,16.93978,898
S1E,51.31406,16.93975,899
S1E,51.31401,16.93974,900
S1E,51.3139,16.93968,901
S1E,51.31381,16.93962,902
S1E,51.31337,16.93905,903
S1E,51.31286,16.93834,904
S1E,51.31257,16.93797,905
S1E,51.31244,16.93784,906
S1E,51.31232,16.93778,907
S1E,51.31197,16.93774,908
S1E,51.31171,16.93779,909
S1E,51.31123,16.93772,910
S1E,51.3109,16.93771,911
S1E,51.31082,16.93773,912
S1E,51.31077,16.93778,913
S1E,51.31064,16.93803,914
S1E,51.31053,16.93818,915
S1E,51.31048,16.93821,916
S1E,51.31043,16.93823,917
S1E,51.31008,16.93822,918
S1E,51.3089,16.9379,919
S1E,51.30848,16.93777,920
S1E,51.30786,16.93762,921
S1E,51.30718,16.93754,922
S1E,51.30694,16.93731,923
S1E,51.30677,16.93708,924
S1E,51.30667,16.93688,925
S1E,51.30645,16.93632,926
S1E,51.30644,16.93631,927
S1E,51.30627,16.93594,928
S1E,51.30614,16.9358,929
S1E,51.306,16.9357,930
S1E,51.30585,16.93563,931
S1E,51.30562,16.9356,932
S1E,51.30553,16.9356,933
S1E,51.30488,16.93553,934
S1E,51.3046,16.93535,935
S1E,51.303,16.93349,936
S1E,51.30284,16.93326,937
S1E,51.30277,16.93311,938
S1E,51.30272,16.93294,939
S1E,51.30268,16.93273,940
S1E,51.30258,16.92779,941
S1E,51.30259,16.92713,942
S1E,51.30257,16.92703,943
S1E,51.30251,16.92688,944
S1E,51.30238,16.92673,945
S1E,51.30231,16.92667,946
S1E,51.30215,16.92662,947
S1E,51.30122,16.92625,948
S1E,51.30106,16.92615,949
S1E,51.30047,16.92584,950
S1E,51.29974,16.9254,951
S1E,51.29962,16.92536,952
S1E,51.29951,16.92409,953
S1E,51.29951,16.92383,954
S1E,51.2994,16.92383,955
S1E,51.29928,16.92381,956
S1E,51.29926,16.92381,957
S1E,51.29834,16.92364,958
S1E,51.29846,16.9228,959
S1E,51.29856,16.9216,960
S1E,51.29864,16.92099,961
S1E,51.29874,16.9204,962
S1E,51.29874,16.92038,963
S1E,51.2989,16.91956,964
S1E,51.29899,16.91896,965
S1E,51.29928,16.91565,966
S1E,51.2998,16.91286,967
S1E,51.29989,16.91245,968
S1E,51.29995,16.91232,969
S1E,51.3,16.91224,970
S1E,51.30002,16.91222,971
S1E,51.30009,16.91217,972
S1E,51.30001,16.91202,973
S1E,51.29995,16.91194,974
S1E,51.29988,16.91187,975
S1E,51.29984,16.91182,976
S1E,51.29978,16.91178,977
S1E,51.29984,16.91149,978
S1E,51.29985,16.9114,979
S1E,51.29985,16.91131,980
S1E,51.29984,16.91124,981
S1E,51.29945,16.90955,982
S1E,51.29913,16.90836,983
S1E,51.29914,16.90835,984
S1E,51.29914,16.9083,985
S1E,51.29913,16.90829,986
S1E,51.29913,16.90825,987
S1E,51.29912,16.90825,988
S1E,51.29912,16.90823,989
S1E,51.29911,16.90823,990
S1E,51.29911,16.90821,991
S1E,51.2991,16.90821,992
S1E,51.2991,16.9082,993
S1E,51.29909,16.9082,994
S1E,51.29909,16.90819,995
S1E,51.29908,16.90819,996
S1E,51.29908,16.90818,997
S1E,51.29906,16.90818,998
S1E,51.29906,16.90817,999
S1E,51.29902,16.90817,1000
S1E,51.29901,16.90818,1001
S1E,51.299,16.90818,1002
S1E,51.299,16.90819,1003
S1E,51.29899,16.90819,1004
S1F,51.29901,16.90818,0
S1F,51.299,16.90818,1
S1F,51.299,16.90819,2
S1F,51.29899,16.90819,3
S1F,51.29899,16.9082,4
S1F,51.29898,16.9082,5
S1F,51.29898,16.90821,6
S1F,51.29897,16.90822,7
S1F,51.29897,16.90823,8
S1F,51.29896,16.90823,9
S1F,51.29896,16.90825,10
S1F,51.29895,16.90826,11
S1F,51.29895,16.9083,12
S1F,51.29894,16.9083,13
S1F,51.29894,16.90832,14
S1F,51.29856,16.90837,15
S1F,51.29801,16.9086,16
S1F,51.29763,16.90792,17
S1F,51.29743,16.9075,18
S1F,51.29811,16.90717,19
S1F,51.30141,16.9062,20
S1F,51.3016,16.90604,21
S1F,51.30164,16.906,22
S1F,51.30167,16.90594,23
S1F,51.30171,16.90583,24
S1F,51.30174,16.90569,25
S1F,51.30176,16.90554,26
S1F,51.30174,16.90541,27
S1F,51.30165,16.90514,28
S1F,51.30152,16.90486,29
S1F,51.3014,16.90437,30
S1F,51.30146,16.90427,31
S1F,51.30182,16.90376,32
S1F,51.301,16.90227,33
S1F,51.3009,16.90205,34
S1F,51.30078,16.90171,35
S1F,51.30067,16.90135,36
S1F,51.30055,16.90079,37
S1F,51.30048,16.90024,38
S1F,51.30046,16.9,39
S1F,51.30047,16.89947,40
S1F,51.30071,16.89652,41
S1F,51.3007,16.8963,42
S1F,51.30068,16.89613,43
S1F,51.30051,16.89523,44
S1F,51.30051,16.89521,45
S1F,51.30046,16.89495,46
S1F,51.30046,16.89494,47
S1F,51.2989,16.88749,48
S1F,51.29751,16.88052,49
S1F,51.29743,16.88004,50
S1F,51.29738,16.87954,51
S1F,51.29738,16.87945,52
S1F,51.29736,16.87935,53
S1F,51.29734,16.87896,54
S1F,51.29735,16.87712,55
S1F,51.2973,16.87477,56
S1F,51.29703,16.87233,57
S1F,51.29695,16.87195,58
S1F,51.29658,16.87094,59
S1F,51.29593,16.86948,60
S1F,51.29569,16.8695,61
S1F,51.29545,16.86944,62
S1F,51.29485,16.86934,63
S1F,51.29457,16.86927,64
S1F,51.29429,16.86924,65
S1F,51.29378,16.86927,66
S1F,51.29127,16.86963,67
S1F,51.29024,16.86974,68
S1F,51.28966,16.86976,69
S1F,51.28909,16.86975,70
S1F,51.2884,16.86964,71
S1F,51.28839,16.86963,72
S1F,51.28824,16.86961,73
S1F,51.28807,16.86957,74
S1F,51.28793,16.86955,75
S1F,51.28763,16.86943,76
S1F,51.28643,16.86921,77
S1F,51.28592,16.86916,78
S1F,51.28584,16.86914,79
S1F,51.2857,16.86908,80
S1F,51.28557,16.86904,81
S1F,51.28533,16.86889,82
S1F,51.2851,16.86877,83
S1F,51.28458,16.86833,84
S1F,51.28433,16.86817,85
S1F,51.28409,16.8681,86
S1F,51.28394,16.86804,87
S1F,51.28409,16.8681,88
S1F,51.28433,16.86817,89
S1F,51.28458,16.86833,90
S1F,51.2851,16.86877,91
S1F,51.28533,16.86889,92
S1F,51.28557,16.86904,93
S1F,51.2857,16.86908,94
S1F,51.28584,16.86914,95
S1F,51.28592,16.86916,96
S1F,51.28643,16.86921,97
S1F,51.28763,16.86943,98
S1F,51.28793,16.86955,99
S1F,51.28807,16.86957,100
S1F,51.28824,16.86961,101
S1F,51.28839,16.86963,102
S1F,51.2884,16.86964,103
S1F,51.28909,16.86975,104
S1F,51.28966,16.86976,105
S1F,51.29024,16.86974,106
S1F,51.29127,16.86963,107
S1F,51.29378,16.86927,108
S1F,51.29429,16.86924,109
S1F,51.29457,16.86927,110
S1F,51.29485,16.86934,111
S1F,51.29545,16.86944,112
S1F,51.29569,16.8695,113
S1F,51.29593,16.86948,114
S1F,51.295,16.86652,115
S1F,51.2949,16.86612,116
S1F,51.29489,16.8661,117
S1F,51.29489,16.86608,118
S1F,51.29485,16.86585,119
S1F,51.29484,16.86583,120
S1F,51.29482,16.86558,121
S1F,51.29482,16.86528,122
S1F,51.29546,16.85758,123
S1F,51.29549,16.85701,124
S1F,51.29549,16.85647,125
S1F,51.29548,16.8563,126
S1F,51.29539,16.84955,127
S1F,51.29541,16.84932,128
S1F,51.29543,16.8492,129
S1F,51.29768,16.84179,130
S1F,51.29807,16.84019,131
S1F,51.29807,16.84017,132
S1F,51.29808,16.84014,133
S1F,51.29864,16.83763,134
S1F,51.29893,16.83586,135
S1F,51.29902,16.83555,136
S1F,51.29939,16.83461,137
S1F,51.29957,16.83409,138
S1F,51.30014,16.83143,139
S1F,51.30027,16.83146,140
S1F,51.30033,16.83148,141
S1F,51.30038,16.83149,142
S1F,51.30049,16.83154,143
S1F,51.30152,16.83211,144
S1F,51.30189,16.83236,145
S1F,51.3029,16.83311,146
S1F,51.30319,16.83338,147
S1F,51.3037,16.83393,148
S1F,51.30404,16.83427,149
S1F,51.30898,16.83862,150
S1F,51.30898,16.83863,151
S1F,51.30914,16.83877,152
S1F,51.31198,16.84155,153
S1F,51.31231,16.84191,154
S1F,51.31318,16.84305,155
S1F,51.31368,16.8436,156
S1F,51.31377,16.84371,157
S1F,51.31378,16.84371,158
S1F,51.31631,16.84694,159
S1F,51.31635,16.847,160
S1F,51.31639,16.84704,161
